,,,,,,,,,," 16,542,750,383 "
Accounting Period Year,Accounting Period Month,Month Manufactured,Day Manufactured,Year Manufactured,Plant of Manufacture,Train,Plant Code,Trade Product Code,Value Center Code, Inventory Net Weight LBS 
2013,12,December,08,2013,Plant B,EC,1121,00102501,00007960," 439,750 "
2013,12,December,08,2013,Plant D,02,1127,00040878,00007961," 548,100 "
2013,12,December,08,2013,Plant M,42,1116,00020679,00007119," 374,800 "
2013,12,December,08,2013,Plant M,44,1116,00020679,00007119," 360,400 "
2013,12,December,08,2013,Plant N,2A,1116,00107713,00007129," 421,777 "
2013,12,December,08,2013,Plant N,2B,1116,00107713,00007129," 435,969 "
2013,12,December,08,2013,Plant N,2C,1116,00107713,00007129," 431,984 "
2013,12,December,08,2013,Plant N,2D,1116,00107713,00007129," 438,108 "
2013,12,December,08,2013,Plant N,2E,1116,00107713,00007129," 423,041 "
2013,12,December,08,2013,Plant N,2F,1116,00107713,00007129," 421,000 "
2013,12,December,08,2013,Plant N,2G,1116,00107713,00007129," 421,000 "
2013,12,December,08,2013,Plant N,2H,1116,00107713,00007129," 432,762 "
2013,12,December,08,2013,Plant N,2I,1116,00107713,00007129," 435,289 "
2013,12,December,08,2013,Plant N,3B,1116,00010239,00007129," 421,972 "
2013,12,December,08,2013,Plant N,3C,1116,00010239,00007129," 423,138 "
2013,12,December,08,2013,Plant N,3D,1116,00010239,00007129," 448,995 "
2013,12,December,08,2013,Plant N,3G,1110,00010239,00007129," 190,522 "
2013,12,December,08,2013,Plant N,3H,1110,00045180,00007129," 191,580 "
2013,12,December,08,2013,Plant N,3I,1110,00010239,00007129," 192,109 "
2013,12,December,08,2013,Plant N,3J,1110,00010239,00007129," 191,800 "
2013,12,December,08,2013,Plant R,1C,1165,00092936,00009995," 698,669 "
2013,12,December,08,2013,Plant R,1G,1116,00103305,00009995," 631,643 "
2013,12,December,08,2013,Plant R,1H,1116,00103305,00009995," 642,717 "
2013,12,December,08,2013,Plant R,2A,1156,00184795,00009995," 284,857 "
2013,12,December,08,2013,Plant R,2B,1156,00184795,00009995," 285,319 "
2013,12,December,08,2013,Plant R,2C,1156,00184795,00009995," 285,980 "
2013,12,December,08,2013,Plant R,2D,1156,00184795,00009995," 288,822 "
2013,12,December,08,2013,Plant R,2E,1156,00184795,00009995," 286,443 "
2013,12,December,08,2013,Plant R,2F,1116,00184795,00009995," 636,889 "
2013,12,December,08,2013,Plant R,2G,1156,00184795,00009995," 287,963 "
2013,12,December,08,2013,Plant R,2H,1156,00184795,00009995," 287,831 "
2013,12,December,08,2013,Plant R,2I,1156,00184795,00009995," 279,569 "
2013,12,December,08,2013,Plant R,2J,1116,00184795,00009995," 625,378 "
2013,12,December,08,2013,Plant T,1B,1149,00068332,00009995," 644,067 "
2013,12,December,08,2013,Plant T,1C,1149,00068332,00009995," 647,867 "
2013,12,December,08,2013,Plant T,1D,1149,00068332,00009995," 647,041 "
2013,12,December,08,2013,Plant T,3A,1149,00241130,00009995," 645,884 "
2013,12,December,08,2013,Plant T,3E,1116,00241130,00009995," 649,354 "
2013,12,December,08,2013,Plant T,3F,1116,00241130,00009995," 634,648 "
2013,12,December,08,2013,Plant U,2A,1150,00379013,00007119," 244,000 "
2013,12,December,08,2013,Plant W,1F,1122,00092876,00009995," 652,765 "
2013,12,December,08,2013,Plant W,3A,1152,00109511,00009995," 645,719 "
2013,12,December,08,2013,Plant W,3B,1152,00109511,00009995," 643,406 "
2013,12,December,08,2013,Plant W,3C,1152,00109511,00009995," 641,092 "
2013,12,December,08,2013,Plant W,3D,1152,00109511,00009995," 486,107 "
2013,12,December,08,2013,Plant W,3F,1152,00005956,00009995," 649,684 "
2013,12,December,08,2013,Plant W,4A,1152,00109511,00009995," 644,727 "
2013,12,December,08,2013,Plant W,4C,1152,00109511,00009995," 648,693 "
2013,12,December,08,2013,Plant W,4D,1152,00109511,00009995," 442,486 "
2013,12,December,08,2013,Plant X,5A,1155,00086097,00010270," 831,809 "
2013,12,December,08,2013,Plant X,5B,1155,00086097,00010270," 819,035 "
2013,12,December,08,2013,Plant X,5C,1155,00086097,00010270," 808,024 "
2013,12,December,08,2013,Plant X,5D,1155,00086097,00010270," 829,386 "
2013,12,December,09,2013,Plant A,1A,1164,00010240,00007129," 418,874 "
2013,12,December,09,2013,Plant A,1C,1164,00010240,00007129," 423,504 "
2013,12,December,09,2013,Plant A,1D,1160,00010240,00007129," 48,281 "
2013,12,December,09,2013,Plant A,1D,1164,00010240,00007129," 368,168 "
2013,12,December,09,2013,Plant A,2A,1160,00028003,00007129," 431,661 "
2013,12,December,09,2013,Plant A,2B,1160,00028003,00007129," 421,960 "
2013,12,December,09,2013,Plant A,2C,1160,00028003,00007129," 437,172 "
2013,12,December,09,2013,Plant A,2D,1160,00028003,00007129," 433,204 "
2013,12,December,09,2013,Plant A,2E,1160,00028003,00007129," 316,801 "
2013,12,December,09,2013,Plant A,3D,1160,00118728,00007129," 427,251 "
2013,12,December,09,2013,Plant B,EA,1121,00102501,00007960," 447,000 "
2013,12,December,09,2013,Plant B,EB,1121,00102501,00007960," 460,500 "
2013,12,December,09,2013,Plant B,EC,1121,00102501,00007960," 449,250 "
2013,12,December,09,2013,Plant B,ED,1121,00102501,00007960," 450,500 "
2013,12,December,09,2013,Plant B,EE,1121,00102501,00007960," 451,750 "
2013,12,December,09,2013,Plant B,EF,1121,00102501,00007960," 454,750 "
2013,12,December,09,2013,Plant B,EG,1121,00102501,00007960," 450,000 "
2013,12,December,09,2013,Plant B,EH,1121,00102501,00007960," 450,000 "
2013,12,December,09,2013,Plant B,EI,1121,00102501,00007960," 449,750 "
2013,12,December,09,2013,Plant C,13,1116,00063108,00007119," 374,000 "
2013,12,December,09,2013,Plant C,62,1158,00007647,00007129," 416,890 "
2013,12,December,09,2013,Plant C,63,1158,00007647,00007129," 419,535 "
2013,12,December,09,2013,Plant D,01,1127,00047057,00007961," 555,900 "
2013,12,December,09,2013,Plant M,32,1160,00021974,00007119," 384,200 "
2013,12,December,09,2013,Plant M,41,1116,00020679,00007119," 376,600 "
2013,12,December,09,2013,Plant N,2A,1110,00107713,00007129," 191,712 "
2013,12,December,09,2013,Plant N,2B,1116,00107713,00007129," 422,555 "
2013,12,December,09,2013,Plant N,2C,1116,00107713,00007129," 438,400 "
2013,12,December,09,2013,Plant N,2D,1116,00107713,00007129," 422,749 "
2013,12,December,09,2013,Plant N,2E,1116,00107713,00007129," 422,069 "
2013,12,December,09,2013,Plant N,2F,1116,00107713,00007129," 418,181 "
2013,12,December,09,2013,Plant N,2G,1116,00107713,00007129," 421,583 "
2013,12,December,09,2013,Plant N,2H,1116,00107713,00007129," 422,361 "
2013,12,December,09,2013,Plant N,3A,1110,00010239,00007129," 190,786 "
2013,12,December,09,2013,Plant R,1A,1116,00103305,00009995," 709,597 "
2013,12,December,09,2013,Plant R,1B,1116,00103305,00009995," 702,748 "
2013,12,December,09,2013,Plant R,1C,1116,00103305,00009995," 706,828 "
2013,12,December,09,2013,Plant R,1D,1165,00103305,00009995," 262,601 "
2013,12,December,09,2013,Plant R,2H,1156,00126569,00009995," 289,813 "
2013,12,December,09,2013,Plant R,2I,1156,00126569,00009995," 288,756 "
2013,12,December,09,2013,Plant R,2J,1156,00126569,00009995," 290,144 "
2013,12,December,09,2013,Plant T,3A,1116,00241130,00009995," 607,881 "
2013,12,December,09,2013,Plant T,3C,1116,00092947,00009995," 297,465 "
2013,12,December,09,2013,Plant T,3E,1149,00092947,00009995," 653,485 "
2013,12,December,09,2013,Plant U,1A,1150,00089519,00010267," 677,250 "
2013,12,December,09,2013,Plant U,1B,1150,00089519,00010267," 614,950 "
2013,12,December,09,2013,Plant U,2A,1150,00031633,00007119, 0 
2013,12,December,09,2013,Plant W,4D,1152,00005956,00009995," 635,475 "
2013,12,December,09,2013,Plant X,5A,1155,00086097,00010270," 835,553 "
2013,12,December,09,2013,Plant X,5B,1155,00086097,00010270," 817,274 "
2013,12,December,09,2013,Plant X,5C,1155,00086097,00010270," 826,523 "
2013,12,December,09,2013,Plant X,5D,1155,00086097,00010270," 823,660 "
2013,12,December,10,2013,Plant A,1E,1116,00006284,00007129," 415,788 "
2013,12,December,10,2013,Plant A,3A,1160,00118728,00007129," 425,047 "
2013,12,December,10,2013,Plant A,3C,1160,00118728,00007129," 425,708 "
2013,12,December,10,2013,Plant B,EA,1121,00102501,00007960," 450,500 "
2013,12,December,10,2013,Plant B,EB,1121,00102501,00007960," 445,000 "
2013,12,December,10,2013,Plant B,EC,1121,00102501,00007960," 457,500 "
2013,12,December,10,2013,Plant B,ED,1121,00102501,00007960," 451,250 "
2013,12,December,10,2013,Plant B,EE,1121,00102501,00007960," 451,250 "
2013,12,December,10,2013,Plant B,EF,1121,00102501,00007960," 452,750 "
2013,12,December,10,2013,Plant C,11,1126,00063108,00007119," 30,880 "
2013,12,December,10,2013,Plant C,32,1126,00095837,00021701," 843,750 "
2013,12,December,10,2013,Plant C,33,1126,00095837,00021701," 799,200 "
2013,12,December,10,2013,Plant C,61,1126,00007647,00007129," 417,992 "
2013,12,December,10,2013,Plant D,01,1127,00047057,00007961," 544,500 "
2013,12,December,10,2013,Plant M,21,1160,00023821,00007119," 376,800 "
2013,12,December,10,2013,Plant N,2A,1116,00118705,00007129," 422,749 "
2013,12,December,10,2013,Plant N,2C,1116,00118705,00007129," 421,583 "
2013,12,December,10,2013,Plant N,2D,1116,00118705,00007129," 377,062 "
2013,12,December,10,2013,Plant N,3K,1116,00007650,00007129," 425,666 "
2013,12,December,10,2013,Plant T,1C,1149,00086291,00009995," 649,684 "
2013,12,December,10,2013,Plant T,1D,1149,00086291,00009995," 646,380 "
2013,12,December,10,2013,Plant T,1E,1149,00086291,00009995," 642,249 "
2013,12,December,10,2013,Plant T,3A,1149,00092947,00009995," 638,118 "
2013,12,December,10,2013,Plant T,3B,1149,00092947,00009995," 652,163 "
2013,12,December,10,2013,Plant T,3C,1164,00092948,00009995," 645,388 "
2013,12,December,10,2013,Plant T,3F,1149,00092948,00009995," 594,828 "
2013,12,December,10,2013,Plant U,2A,1150,00031633,00007119," 214,400 "
2013,12,December,10,2013,Plant W,3A,1152,00005956,00009995," 583,592 "
2013,12,December,10,2013,Plant W,4A,1152,00005956,00009995," 643,075 "
2013,12,December,10,2013,Plant W,4B,1152,00005956,00009995," 279,900 "
2013,12,December,10,2013,Plant W,4F,1152,00244151,00009995," 638,449 "
2013,12,December,10,2013,Plant W,4G,1152,00244151,00009995," 385,316 "
2013,12,December,10,2013,Plant X,5A,1155,00086097,00010270," 822,779 "
2013,12,December,10,2013,Plant X,5B,1155,00086097,00010270," 851,189 "
2013,12,December,11,2013,Plant A,1B,1116,00006284,00007129," 415,126 "
2013,12,December,11,2013,Plant A,1E,1116,00006284,00007129," 415,126 "
2013,12,December,11,2013,Plant A,3E,1116,00112955,00007129," 424,165 "
2013,12,December,11,2013,Plant A,3G,1160,00112955,00007129," 425,047 "
2013,12,December,11,2013,Plant A,3H,1160,00112955,00007129," 423,504 "
2013,12,December,11,2013,Plant B,EA,1121,00102501,00007960," 448,750 "
2013,12,December,11,2013,Plant B,EB,1121,00102501,00007960," 452,750 "
2013,12,December,11,2013,Plant B,EC,1121,00102501,00007960," 450,250 "
2013,12,December,11,2013,Plant B,ED,1121,00102501,00007960," 452,500 "
2013,12,December,11,2013,Plant B,EE,1121,00102501,00007960," 449,000 "
2013,12,December,11,2013,Plant B,EF,1121,00102501,00007960," 447,750 "
2013,12,December,11,2013,Plant B,EG,1121,00102501,00007960," 450,000 "
2013,12,December,11,2013,Plant B,EH,1121,00102501,00007960," 452,000 "
2013,12,December,11,2013,Plant C,11,1126,00048104,00007119," 383,200 "
2013,12,December,11,2013,Plant C,12,1116,00048104,00007119," 175,631 "
2013,12,December,11,2013,Plant C,31,1126,00098133,00021701," 827,100 "
2013,12,December,11,2013,Plant D,01,1127,00047057,00007961," 548,400 "
2013,12,December,11,2013,Plant M,41,1160,00020679,00007119," 337,800 "
2013,12,December,11,2013,Plant M,52,1160,00048105,00007119," 334,000 "
2013,12,December,11,2013,Plant N,3A,1116,00007650,00007129," 427,804 "
2013,12,December,11,2013,Plant N,3B,1116,00007650,00007129," 423,721 "
2013,12,December,11,2013,Plant N,3D,1116,00007650,00007129," 415,070 "
2013,12,December,11,2013,Plant N,3E,1116,00007650,00007129," 427,610 "
2013,12,December,11,2013,Plant N,3F,1111,00007650,00007129," 192,858 "
2013,12,December,11,2013,Plant N,3G,1116,00007650,00007129," 426,054 "
2013,12,December,11,2013,Plant N,3H,1116,00007650,00007129," 427,124 "
2013,12,December,11,2013,Plant R,2D,1156,00092942,00009995," 290,342 "
2013,12,December,11,2013,Plant R,2E,1156,00092942,00009995," 290,540 "
2013,12,December,11,2013,Plant R,2F,1156,00092942,00009995," 288,756 "
2013,12,December,11,2013,Plant R,2K,1156,00092942,00009995," 321,405 "
2013,12,December,11,2013,Plant T,1A,1149,00086291,00009995," 484,950 "
2013,12,December,11,2013,Plant T,1D,1166,00086290,00009995," 444,303 "
2013,12,December,11,2013,Plant T,3A,1164,00090810,00009995," 649,684 "
2013,12,December,11,2013,Plant T,3D,1149,00090810,00009995," 649,189 "
2013,12,December,11,2013,Plant T,3E,1149,00090810,00009995," 594,332 "
2013,12,December,11,2013,Plant U,1A,1166,00093730,00007961," 578,400 "
2013,12,December,11,2013,Plant U,1B,1166,00093730,00007961," 445,620 "
2013,12,December,11,2013,Plant U,2A,1150,00356523,00010269," 755,200 "
2013,12,December,11,2013,Plant U,2B,1150,00356523,00010269," 754,800 "
2013,12,December,11,2013,Plant U,2C,1150,00356523,00010269," 359,600 "
2013,12,December,11,2013,Plant W,1B,1152,00068332,00009995," 704,541 "
2013,12,December,11,2013,Plant W,1D,1152,00068332,00009995," 673,477 "
2013,12,December,11,2013,Plant W,1E,1152,00068332,00009995," 702,228 "
2013,12,December,11,2013,Plant W,1F,1152,00068332,00009995," 679,756 "
2013,12,December,11,2013,Plant W,1G,1152,00068332,00009995," 703,880 "
2013,12,December,11,2013,Plant W,3A,1152,00109511,00009995," 720,403 "
2013,12,December,11,2013,Plant W,3B,1152,00109511,00009995," 720,733 "
2013,12,December,11,2013,Plant W,4A,1152,00109511,00009995," 644,397 "
2013,12,December,11,2013,Plant W,4B,1152,00109511,00009995," 718,090 "
2013,12,December,11,2013,Plant W,4C,1152,00109511,00009995," 643,736 "
2013,12,December,11,2013,Plant W,4E,1152,00109511,00009995," 157,299 "
2013,12,December,11,2013,Plant Y,02,1122,00037960,00007129," 194,622 "
2013,12,December,12,2013,Plant A,1A,1116,00006284,00007129," 417,992 "
2013,12,December,12,2013,Plant A,1E,1116,00006284,00007129," 419,315 "
2013,12,December,12,2013,Plant A,1F,1160,00006284,00007129," 21,164 "
2013,12,December,12,2013,Plant A,2D,1160,00041073,00007129," 427,913 "
2013,12,December,12,2013,Plant A,3A,1160,00112955,00007129," 424,826 "
2013,12,December,12,2013,Plant A,3B,1160,00112955,00007129," 422,622 "
2013,12,December,12,2013,Plant A,3C,1160,00112955,00007129," 425,708 "
2013,12,December,12,2013,Plant A,3D,1160,00112955,00007129," 415,126 "
2013,12,December,12,2013,Plant A,3E,1160,00112955,00007129," 425,488 "
2013,12,December,12,2013,Plant A,3F,1160,00112955,00007129," 423,724 "
2013,12,December,12,2013,Plant A,3G,1160,00166639,00007129," 401,678 "
2013,12,December,12,2013,Plant B,EA,1121,00102501,00007960," 434,750 "
2013,12,December,12,2013,Plant B,EB,1121,00102501,00007960," 450,750 "
2013,12,December,12,2013,Plant B,EC,1121,00102501,00007960," 450,000 "
2013,12,December,12,2013,Plant B,ED,1121,00102501,00007960," 444,750 "
2013,12,December,12,2013,Plant B,EE,1121,00102501,00007960," 453,000 "
2013,12,December,12,2013,Plant B,EF,1121,00102501,00007960," 447,250 "
2013,12,December,12,2013,Plant C,13,1112,00048104,00007119," 54,980 "
2013,12,December,12,2013,Plant D,01,1127,00040878,00007961," 551,700 "
2013,12,December,12,2013,Plant M,21,1160,00023821,00007119," 369,200 "
2013,12,December,12,2013,Plant M,41,1160,00020679,00007119," 371,400 "
2013,12,December,12,2013,Plant M,43,1160,00020679,00007119," 365,000 "
2013,12,December,12,2013,Plant M,51,1160,00048105,00007119," 298,000 "
2013,12,December,12,2013,Plant M,52,1160,00048105,00007119," 311,600 "
2013,12,December,12,2013,Plant N,3Z,1110,00072080,00007129," 182,276 "
2013,12,December,12,2013,Plant R,2B,1156,00090322,00009995," 289,219 "
2013,12,December,12,2013,Plant R,2F,1156,00090322,00009995," 288,293 "
2013,12,December,12,2013,Plant T,1A,1116,00086290,00009995," 447,112 "
2013,12,December,12,2013,Plant T,1B,1116,00086290,00009995," 423,650 "
2013,12,December,12,2013,Plant T,1C,1116,00086290,00009995," 461,487 "
2013,12,December,12,2013,Plant T,1D,1116,00086290,00009995," 207,754 "
2013,12,December,12,2013,Plant T,1E,1166,00086290,00009995," 427,615 "
2013,12,December,12,2013,Plant U,2A,1150,00093730,00007961," 242,100 "
2013,12,December,12,2013,Plant W,1A,1152,00068332,00009995," 704,541 "
2013,12,December,12,2013,Plant W,1B,1152,00068332,00009995," 703,549 "
2013,12,December,12,2013,Plant W,1C,1152,00068332,00009995," 682,400 "
2013,12,December,12,2013,Plant W,1D,1152,00068332,00009995," 659,268 "
2013,12,December,12,2013,Plant W,1E,1152,00068332,00009995," 703,219 "
2013,12,December,12,2013,Plant W,1F,1152,00068332,00009995," 659,929 "
2013,12,December,12,2013,Plant W,1G,1152,00068332,00009995," 662,242 "
2013,12,December,12,2013,Plant W,2B,1116,00102343,00009995," 706,193 "
2013,12,December,12,2013,Plant W,2C,1116,00102343,00009995," 704,541 "
2013,12,December,12,2013,Plant W,2D,1116,00102343,00009995," 704,541 "
2013,12,December,13,2013,Plant A,1A,1160,00006284,00007129," 12,346 "
2013,12,December,13,2013,Plant A,2B,1160,00041073,00007129," 427,913 "
2013,12,December,13,2013,Plant A,2E,1160,00034286,00007129," 426,149 "
2013,12,December,13,2013,Plant A,3A,1160,00166639,00007129," 402,119 "
2013,12,December,13,2013,Plant A,3B,1160,00166639,00007129," 400,576 "
2013,12,December,13,2013,Plant A,3C,1160,00166639,00007129," 404,103 "
2013,12,December,13,2013,Plant A,3D,1160,00166639,00007129," 401,017 "
2013,12,December,13,2013,Plant A,3E,1160,00166639,00007129," 403,442 "
2013,12,December,13,2013,Plant A,3F,1160,00045325,00007129," 420,417 "
2013,12,December,13,2013,Plant B,EA,1121,00102501,00007960," 451,000 "
2013,12,December,13,2013,Plant B,EB,1121,00102501,00007960," 449,500 "
2013,12,December,13,2013,Plant B,EC,1121,00102501,00007960," 449,750 "
2013,12,December,13,2013,Plant C,13,1116,00048104,00007119," 174,361 "
2013,12,December,13,2013,Plant C,31,1126,00095836,00021701," 808,200 "
2013,12,December,13,2013,Plant C,32,1126,00095836,00021701," 816,300 "
2013,12,December,13,2013,Plant C,33,1126,00041456,00007960," 453,750 "
2013,12,December,13,2013,Plant C,61,1116,00064467,00007129," 417,992 "
2013,12,December,13,2013,Plant C,63,1116,00064467,00007129," 416,890 "
2013,12,December,13,2013,Plant D,01,1127,00040878,00007961," 548,100 "
2013,12,December,13,2013,Plant M,43,1160,00020679,00007119," 386,200 "
2013,12,December,13,2013,Plant M,51,1160,00064468,00007119," 16,195 "
2013,12,December,13,2013,Plant R,1E,1116,00092953,00009995," 289,880 "
2013,12,December,13,2013,Plant R,1F,1116,00092953,00009995," 286,773 "
2013,12,December,13,2013,Plant T,1C,1149,00086290,00009995," 414,562 "
2013,12,December,13,2013,Plant T,1D,1116,00086290,00009995," 214,499 "
2013,12,December,13,2013,Plant W,1A,1152,00068332,00009995," 687,026 "
